2019-09-21,Kent                  ,  1,  62,Bowling_Green         , -1,  20
2019-09-21,Brown                 , -1,  35,Bryant                ,  1,  30
2019-09-21,Buffalo               ,  1,  38,Temple                , -1,  22
2019-09-21,California            , -1,  28,Mississippi           ,  1,  20
2019-09-21,Campbell              ,  1,  31,Davidson              , -1,  29
2019-09-21,Hawaii                ,  1,  35,Cent_Arkansas         , -1,  16
2019-09-21,Citadel               ,  1,  22,Charleston_So         , -1,  13
2019-09-21,James_Madison         , -1,  37,Chattanooga           ,  1,  14
2019-09-21,Miami_FL              ,  1,  17,C_Michigan            , -1,  12
2019-09-21,Coastal_Car           , -1,  62,Massachusetts         ,  1,  28
2019-09-21,Maine                 , -1,  35,Colgate               ,  1,  21
2019-09-21,Toledo                , -1,  41,Colorado_St           ,  1,  35
2019-09-21,Indiana               ,  1,  38,Connecticut           , -1,   3
2019-09-21,Fresno_St             ,  1,  34,CS_Sacramento         , -1,  20
2019-09-21,Duquesne              , -1,  35,Dayton                ,  1,  31
2019-09-21,East_Carolina         ,  1,  19,William_&_Mary        , -1,   7
2019-09-21,Indiana_St            ,  1,  16,E_Illinois            , -1,   6
2019-09-21,Wake_Forest           ,  1,  49,Elon                  , -1,   7
2019-09-21,Idaho                 ,  1,  35,E_Washington          , -1,  27
2019-09-21,FL_Atlantic           ,  1,  42,Wagner                , -1,   7
2019-09-21,Florida               ,  1,  34,Tennessee             , -1,   3
2019-09-21,Furman                ,  1,  45,Mercer                , -1,  10
2019-09-21,Wofford               ,  1,  49,Gardner_Webb          , -1,  10
2019-09-21,Georgia               ,  1,  23,Notre_Dame            , -1,  17
2019-09-21,Texas_St              ,  1,  37,Georgia_St            , -1,  34
2019-09-21,San_Diego             ,  1,  31,Harvard               , -1,  23
2019-09-21,Houston_Bap           ,  1,  48,Northwestern_LA       , -1,  21
2019-09-21,Northern_Iowa         ,  1,  13,Idaho_St              , -1,   6
2019-09-21,Nebraska              , -1,  42,Illinois              ,  1,  38
2019-09-21,Illinois_St           ,  1,  40,Northern_Arizona      , -1,  27
2019-09-21,Sam_Houston_St        ,  1,  45,Incarnate_Word        , -1,   6
2019-09-21,Jacksonville_St       ,  1,  30,North_Alabama         , -1,  12
2019-09-21,West_Virginia         , -1,  29,Kansas                ,  1,  24
2019-09-21,Mississippi_St        ,  1,  28,Kentucky              , -1,  13
2019-09-21,SE_Louisiana          ,  1,  45,Lamar                 , -1,  34
2019-09-21,Louisiana             , -1,  45,Ohio                  ,  1,  25
2019-09-21,LSU                   , -1,  66,Vanderbilt            ,  1,  38
2019-09-21,Wisconsin             ,  1,  35,Michigan              , -1,  14
2019-09-21,Michigan_St           , -1,  31,Northwestern          ,  1,  10
2019-09-21,Missouri              ,  1,  34,South_Carolina        , -1,  14
2019-09-21,Montana               ,  1,  47,Monmouth_NJ           , -1,  27
2019-09-21,Montana_St            ,  1,  56,Norfolk_St            , -1,  21
2019-09-21,Murray_St             ,  1,  59,Morehead_St           , -1,   7
2019-09-21,South_Dakota          , -1,  14,N_Colorado            ,  1,   6
2019-09-21,N_Dakota_St           ,  1,  27,UC_Davis              , -1,  16
2019-09-21,Nevada                , -1,  37,UTEP                  ,  1,  21
2019-09-21,New_Hampshire         ,  1,  27,Rhode_Island          , -1,  24
2019-09-21,New_Mexico            ,  1,  55,New_Mexico_St         , -1,  52
2019-09-21,Nicholls_St           , -1,  48,SF_Austin             ,  1,  30
2019-09-21,North_Texas           ,  1,  45,UT_San_Antonio        , -1,   3
2019-09-21,Texas                 ,  1,  36,Oklahoma_St           , -1,  30
2019-09-21,Virginia              ,  1,  28,Old_Dominion          , -1,  17
